"","X","Y","ci","lon","lat"
"24986",168.227281117,-310.399752565,1,-81.5570983174604,42.2932826896981
"24987",169.327281117,-310.399752565,1,-81.5437459338007,42.2930332064399
"24988",170.427281117,-310.399752565,1,-81.5303936612713,42.2927820981666
"24989",171.527281117,-310.399752565,1,-81.5170415005923,42.2925293648973
"24990",172.627281117,-310.399752565,1,-81.5036894524836,42.2922750066513
"24991",173.727281117,-310.399752565,1,-81.4903375176653,42.2920190234481
"24992",174.827281117,-310.399752565,1,-81.4769856968573,42.291761415307
"24993",175.927281117,-310.399752565,1,-81.4636339907796,42.2915021822477
"24994",177.027281117,-310.399752565,1,-81.450282400152,42.2912413242901
"24995",178.127281117,-310.399752565,1,-81.4369309256944,42.290978841454
"24996",179.227281117,-310.399752565,1,-81.4235795681265,42.2907147337593
"24997",180.327281117,-310.399752565,1,-81.4102283281682,42.2904490012263
"24998",181.427281117,-310.399752565,1,-81.3968772065392,42.2901816438753
"24999",182.527281117,-310.399752565,1,-81.3835262039592,42.2899126617264
"25000",183.627281117,-310.399752565,1,-81.3701753211478,42.2896420548004
"25001",184.727281117,-310.399752565,1,-81.3568245588247,42.2893698231177
"25002",185.827281117,-310.399752565,1,-81.3434739177094,42.2890959666992
"25003",186.927281117,-310.399752565,1,-81.3301233985215,42.2888204855657
"25004",188.027281117,-310.399752565,1,-81.3167730019804,42.2885433797382
"25005",189.127281117,-310.399752565,1,-81.3034227288057,42.2882646492379
"25006",190.227281117,-310.399752565,1,-81.2900725797167,42.287984294086
"25007",191.327281117,-310.399752565,1,-81.2767225554329,42.2877023143037
"25008",192.427281117,-310.399752565,1,-81.2633726566735,42.2874187099128
"25009",193.527281117,-310.399752565,1,-81.2500228841579,42.2871334809347
"25010",194.627281117,-310.399752565,1,-81.2366732386054,42.2868466273912
"25011",195.727281117,-310.399752565,1,-81.223323720735,42.2865581493041
"25012",196.827281117,-310.399752565,1,-81.2099743312661,42.2862680466954
"25013",197.927281117,-310.399752565,1,-81.1966250709177,42.2859763195873
"25014",199.027281117,-310.399752565,1,-81.183275940409,42.285682968002
"25015",200.127281117,-310.399752565,1,-81.169926940459,42.2853879919617
"25016",201.227281117,-310.399752565,1,-81.1565780717866,42.285091391489
"25017",202.327281117,-310.399752565,1,-81.1432293351109,42.2847931666065
"25018",203.427281117,-310.399752565,1,-81.1298807311508,42.284493317337
"25019",204.527281117,-310.399752565,1,-81.1165322606252,42.2841918437031
"25020",205.627281117,-310.399752565,1,-81.1031839242529,42.283888745728
"25021",206.727281117,-310.399752565,1,-81.0898357227526,42.2835840234347
"25022",207.827281117,-310.399752565,1,-81.0764876568432,42.2832776768464
"25023",208.927281117,-310.399752565,1,-81.0631397272434,42.2829697059864
"25024",210.027281117,-310.399752565,1,-81.0497919346717,42.2826601108783
"25025",211.127281117,-310.399752565,1,-81.0364442798469,42.2823488915456
"25026",212.227281117,-310.399752565,1,-81.0230967634875,42.2820360480119
"25027",213.327281117,-310.399752565,1,-81.009749386312,42.2817215803012
"25028",214.427281117,-310.399752565,1,-80.9964021490389,42.2814054884374
"25029",215.527281117,-310.399752565,1,-80.9830550523866,42.2810877724445
"25030",216.627281117,-310.399752565,1,-80.9697080970736,42.2807684323468
"25031",217.727281117,-310.399752565,1,-80.9563612838181,42.2804474681685
"25032",218.827281117,-310.399752565,1,-80.9430146133385,42.2801248799342
"25033",219.927281117,-310.399752565,1,-80.9296680863531,42.2798006676684
"25034",221.027281117,-310.399752565,1,-80.91632170358,42.2794748313957
"25035",222.127281117,-310.399752565,1,-80.9029754657374,42.279147371141
"25036",223.227281117,-310.399752565,1,-80.8896293735434,42.2788182869292
"25037",224.327281117,-310.399752565,1,-80.876283427716,42.2784875787854
"25038",225.427281117,-310.399752565,1,-80.8629376289734,42.2781552467348
"25039",226.527281117,-310.399752565,1,-80.8495919780334,42.2778212908026
"25040",227.627281117,-310.399752565,1,-80.836246475614,42.2774857110143
"25041",228.727281117,-310.399752565,1,-80.8229011224331,42.2771485073954
"25042",229.827281117,-310.399752565,1,-80.8095559192085,42.2768096799716
"25043",230.927281117,-310.399752565,1,-80.796210866658,42.2764692287688
"25044",232.027281117,-310.399752565,1,-80.7828659654992,42.2761271538127
"25045",233.127281117,-310.399752565,1,-80.76952121645,42.2757834551295
"25046",234.227281117,-310.399752565,1,-80.7561766202278,42.2754381327453
"25047",235.327281117,-310.399752565,1,-80.7428321775504,42.2750911866865
"25048",236.427281117,-310.399752565,1,-80.7294878891352,42.2747426169793
"25049",237.527281117,-310.399752565,1,-80.7161437556996,42.2743924236504
"25050",238.627281117,-310.399752565,1,-80.7027997779613,42.2740406067264
"25051",239.727281117,-310.399752565,1,-80.6894559566374,42.273687166234
"25052",240.827281117,-310.399752565,1,-80.6761122924454,42.2733321022003
"25053",241.927281117,-310.399752565,1,-80.6627687861026,42.2729754146521
"25054",243.027281117,-310.399752565,1,-80.6494254383261,42.2726171036167
"25055",244.127281117,-310.399752565,1,-80.6360822498332,42.2722571691213
"25056",245.227281117,-310.399752565,1,-80.622739221341,42.2718956111932
"25057",246.327281117,-310.399752565,1,-80.6093963535664,42.2715324298601
"25058",247.427281117,-310.399752565,1,-80.5960536472267,42.2711676251496
"25059",248.527281117,-310.399752565,1,-80.5827111030387,42.2708011970893
"25060",249.627281117,-310.399752565,1,-80.5693687217194,42.2704331457072
"25061",250.727281117,-310.399752565,1,-80.5560265039856,42.2700634710312
"25062",251.827281117,-310.399752565,1,-80.5426844505541,42.2696921730896
"25063",252.927281117,-310.399752565,1,-80.5293425621418,42.2693192519106
"25064",254.027281117,-310.399752565,1,-80.5160008394653,42.2689447075224
"25065",255.127281117,-310.399752565,1,-80.5026592832412,42.2685685399538
"25066",256.227281117,-310.399752565,1,-80.4893178941862,42.2681907492331
"25067",257.327281117,-310.399752565,1,-80.4759766730168,42.2678113353892
"25068",258.427281117,-310.399752565,1,-80.4626356204494,42.2674302984509
"25069",259.527281117,-310.399752565,1,-80.4492947372007,42.2670476384472
"25070",260.627281117,-310.399752565,1,-80.4359540239868,42.2666633554073
"25071",261.727281117,-310.399752565,1,-80.4226134815242,42.2662774493602
"25072",262.827281117,-310.399752565,1,-80.4092731105291,42.2658899203355
"25073",263.927281117,-310.399752565,1,-80.3959329117177,42.2655007683625
"25074",265.027281117,-310.399752565,1,-80.3825928858062,42.2651099934709
"25075",266.127281117,-310.399752565,1,-80.3692530335108,42.2647175956904
"25076",267.227281117,-310.399752565,1,-80.3559133555473,42.2643235750507
"25077",268.327281117,-310.399752565,1,-80.3425738526319,42.263927931582
"25078",269.427281117,-310.399752565,1,-80.3292345254805,42.2635306653142
"25079",270.527281117,-310.399752565,1,-80.3158953748089,42.2631317762775
"25080",271.627281117,-310.399752565,1,-80.302556401333,42.2627312645023
"25081",272.727281117,-310.399752565,1,-80.2892176057686,42.2623291300191
"25082",273.827281117,-310.399752565,1,-80.2758789888313,42.2619253728584
"25083",274.927281117,-310.399752565,1,-80.2625405512368,42.2615199930509
"25084",276.027281117,-310.399752565,1,-80.2492022937007,42.2611129906273
"25085",277.127281117,-310.399752565,1,-80.2358642169385,42.2607043656187
"25086",278.227281117,-310.399752565,1,-80.2225263216657,42.2602941180562
"25087",279.327281117,-310.399752565,1,-80.2091886085977,42.2598822479709
"25088",280.427281117,-310.399752565,1,-80.1958510784499,42.259468755394
"25089",281.527281117,-310.399752565,1,-80.1825137319375,42.2590536403571
"25090",282.627281117,-310.399752565,1,-80.1691765697759,42.2586369028917
"25091",283.727281117,-310.399752565,1,-80.1558395926802,42.2582185430294
"25092",284.827281117,-310.399752565,1,-80.1425028013655,42.257798560802
"25093",285.927281117,-310.399752565,1,-80.1291661965468,42.2573769562415
"25094",287.027281117,-310.399752565,1,-80.1158297789392,42.2569537293799
"25095",288.127281117,-310.399752565,1,-80.1024935492576,42.2565288802494
"25096",289.227281117,-310.399752565,1,-80.089157508217,42.2561024088822
"25097",290.327281117,-310.399752565,1,-80.075821656532,42.2556743153107
"25098",291.427281117,-310.399752565,1,-80.0624859949175,42.2552445995674
"25099",292.527281117,-310.399752565,1,-80.0491505240881,42.2548132616851
"25100",293.627281117,-310.399752565,1,-80.0358152447586,42.2543803016965
"25101",294.727281117,-310.399752565,1,-80.0224801576434,42.2539457196344
"25117",312.327281117,-310.399752565,1,-79.8091454878017,42.2467718319641
"25118",313.427281117,-310.399752565,1,-79.7958137775992,42.2463096798038
"25119",314.527281117,-310.399752565,1,-79.7824822724626,42.2458459061829
"25120",315.627281117,-310.399752565,1,-79.7691509731052,42.2453805111366
"25245",73.627281117,-311.499752565,1,-82.7058870006162,42.2987687144443
"25246",74.727281117,-311.499752565,146,-82.6925299532661,42.2986590575142
"25305",139.627281117,-311.499752565,1,-81.9045757101721,42.289311722887
"25306",140.727281117,-311.499752565,1,-81.8912228842334,42.2891045283889
"25307",141.827281117,-311.499752565,1,-81.8778701506457,42.2888957086722
"25311",146.227281117,-311.499752565,1,-81.8244601542162,42.2880441779409
"25312",147.327281117,-311.499752565,1,-81.8111078931916,42.2878272323731
"25313",148.427281117,-311.499752565,1,-81.7977557288411,42.2876086616841
"25314",149.527281117,-311.499752565,1,-81.7844036618849,42.2873884658908
"25315",150.627281117,-311.499752565,1,-81.7710516930434,42.2871666450098
"25316",151.727281117,-311.499752565,1,-81.757699823037,42.2869431990581
"25317",152.827281117,-311.499752565,1,-81.744348052586,42.2867181280527
"25318",153.927281117,-311.499752565,1,-81.7309963824107,42.2864914320107
"25319",155.027281117,-311.499752565,1,-81.7176448132311,42.2862631109495
"25320",156.127281117,-311.499752565,1,-81.7042933457676,42.2860331648864
"25321",157.227281117,-311.499752565,1,-81.6909419807403,42.285801593839
"25322",158.327281117,-311.499752565,1,-81.6775907188694,42.2855683978249
"25323",159.427281117,-311.499752565,1,-81.6642395608749,42.2853335768619
"25324",160.527281117,-311.499752565,1,-81.6508885074769,42.2850971309679
"25325",161.627281117,-311.499752565,1,-81.6375375593955,42.284859060161
"25326",162.727281117,-311.499752565,1,-81.6241867173505,42.2846193644592
"25327",163.827281117,-311.499752565,1,-81.6108359820621,42.2843780438808
"25328",164.927281117,-311.499752565,1,-81.59748535425,42.2841350984443
"25329",166.027281117,-311.499752565,1,-81.5841348346342,42.2838905281682
"25330",167.127281117,-311.499752565,1,-81.5707844239346,42.283644333071
"25331",168.227281117,-311.499752565,1,-81.557434122871,42.2833965131716
"25332",169.327281117,-311.499752565,1,-81.5440839321631,42.2831470684888
"25333",170.427281117,-311.499752565,1,-81.5307338525307,42.2828959990416
"25334",171.527281117,-311.499752565,1,-81.5173838846936,42.2826433048492
"25335",172.627281117,-311.499752565,1,-81.5040340293713,42.2823889859309
"25336",173.727281117,-311.499752565,1,-81.4906842872836,42.282133042306
"25337",174.827281117,-311.499752565,1,-81.47733465915,42.2818754739939
"25338",175.927281117,-311.499752565,1,-81.4639851456901,42.2816162810145
"25339",177.027281117,-311.499752565,1,-81.4506357476235,42.2813554633874
"25340",178.127281117,-311.499752565,1,-81.4372864656696,42.2810930211323
"25341",179.227281117,-311.499752565,1,-81.4239373005479,42.2808289542695
"25342",180.327281117,-311.499752565,1,-81.4105882529777,42.280563262819
"25343",181.427281117,-311.499752565,1,-81.3972393236786,42.2802959468009
"25344",182.527281117,-311.499752565,1,-81.3838905133697,42.2800270062358
"25345",183.627281117,-311.499752565,1,-81.3705418227705,42.279756441144
"25346",184.727281117,-311.499752565,1,-81.3571932526002,42.2794842515464
"25347",185.827281117,-311.499752565,1,-81.343844803578,42.2792104374633
"25348",186.927281117,-311.499752565,1,-81.3304964764231,42.2789349989159
"25349",188.027281117,-311.499752565,1,-81.3171482718546,42.278657935925
"25350",189.127281117,-311.499752565,1,-81.3038001905916,42.2783792485118
"25351",190.227281117,-311.499752565,1,-81.2904522333533,42.2780989366976
"25352",191.327281117,-311.499752565,1,-81.2771044008586,42.2778170005035
"25353",192.427281117,-311.499752565,1,-81.2637566938265,42.2775334399513
"25354",193.527281117,-311.499752565,1,-81.250409112976,42.2772482550623
"25355",194.627281117,-311.499752565,1,-81.2370616590259,42.2769614458584
"25356",195.727281117,-311.499752565,1,-81.2237143326952,42.2766730123614
"25357",196.827281117,-311.499752565,1,-81.2103671347027,42.2763829545933
"25358",197.927281117,-311.499752565,1,-81.197020065767,42.2760912725761
"25359",199.027281117,-311.499752565,1,-81.1836731266071,42.275797966332
"25360",200.127281117,-311.499752565,1,-81.1703263179415,42.2755030358836
"25361",201.227281117,-311.499752565,1,-81.1569796404889,42.275206481253
"25362",202.327281117,-311.499752565,1,-81.143633094968,42.274908302463
"25363",203.427281117,-311.499752565,1,-81.1302866820972,42.2746084995362
"25364",204.527281117,-311.499752565,1,-81.1169404025952,42.2743070724956
"25365",205.627281117,-311.499752565,1,-81.1035942571804,42.2740040213639
"25366",206.727281117,-311.499752565,1,-81.0902482465713,42.2736993461645
"25367",207.827281117,-311.499752565,1,-81.0769023714862,42.2733930469202
"25368",208.927281117,-311.499752565,1,-81.0635566326434,42.2730851236546
"25369",210.027281117,-311.499752565,1,-81.0502110307614,42.2727755763911
"25370",211.127281117,-311.499752565,1,-81.0368655665584,42.2724644051532
"25371",212.227281117,-311.499752565,1,-81.0235202407525,42.2721516099647
"25372",213.327281117,-311.499752565,1,-81.0101750540621,42.2718371908493
"25373",214.427281117,-311.499752565,1,-80.996830007205,42.2715211478309
"25374",215.527281117,-311.499752565,1,-80.9834851008996,42.2712034809337
"25375",216.627281117,-311.499752565,1,-80.9701403358638,42.2708841901819
"25376",217.727281117,-311.499752565,1,-80.9567957128156,42.2705632755997
"25377",218.827281117,-311.499752565,1,-80.9434512324729,42.2702407372114
"25378",219.927281117,-311.499752565,1,-80.9301068955537,42.2699165750418
"25379",221.027281117,-311.499752565,1,-80.9167627027758,42.2695907891154
"25380",222.127281117,-311.499752565,1,-80.903418654857,42.2692633794572
"25381",223.227281117,-311.499752565,1,-80.8900747525151,42.2689343460918
"25382",224.327281117,-311.499752565,1,-80.8767309964678,42.2686036890446
"25383",225.427281117,-311.499752565,1,-80.8633873874327,42.2682714083405
"25384",226.527281117,-311.499752565,1,-80.8500439261275,42.2679375040049
"25385",227.627281117,-311.499752565,1,-80.8367006132697,42.2676019760632
"25386",228.727281117,-311.499752565,1,-80.8233574495769,42.2672648245408
"25387",229.827281117,-311.499752565,1,-80.8100144357666,42.2669260494636
"25388",230.927281117,-311.499752565,1,-80.7966715725561,42.2665856508572
"25389",232.027281117,-311.499752565,1,-80.7833288606628,42.2662436287475
"25390",233.127281117,-311.499752565,1,-80.7699863008042,42.2658999831607
"25391",234.227281117,-311.499752565,1,-80.7566438936974,42.2655547141227
"25392",235.327281117,-311.499752565,1,-80.7433016400596,42.26520782166
"25393",236.427281117,-311.499752565,1,-80.7299595406081,42.2648593057988
"25394",237.527281117,-311.499752565,1,-80.7166175960601,42.2645091665657
"25395",238.627281117,-311.499752565,1,-80.7032758071325,42.2641574039873
"25396",239.727281117,-311.499752565,1,-80.6899341745424,42.2638040180904
"25397",240.827281117,-311.499752565,1,-80.6765926990068,42.2634490089019
"25398",241.927281117,-311.499752565,1,-80.6632513812426,42.2630923764488
"25399",243.027281117,-311.499752565,1,-80.6499102219667,42.262734120758
"25400",244.127281117,-311.499752565,1,-80.6365692218959,42.2623742418571
"25401",245.227281117,-311.499752565,1,-80.623228381747,42.2620127397734
"25402",246.327281117,-311.499752565,1,-80.6098877022367,42.2616496145342
"25403",247.427281117,-311.499752565,1,-80.5965471840817,42.2612848661672
"25404",248.527281117,-311.499752565,1,-80.5832068279986,42.2609184947003
"25405",249.627281117,-311.499752565,1,-80.569866634704,42.2605505001611
"25406",250.727281117,-311.499752565,1,-80.5565266049144,42.2601808825777
"25407",251.827281117,-311.499752565,1,-80.5431867393462,42.2598096419782
"25408",252.927281117,-311.499752565,1,-80.5298470387159,42.259436778391
"25409",254.027281117,-311.499752565,1,-80.5165075037398,42.2590622918442
"25410",255.127281117,-311.499752565,1,-80.5031681351342,42.2586861823664
"25411",256.227281117,-311.499752565,1,-80.4898289336154,42.2583084499861
"25412",257.327281117,-311.499752565,1,-80.4764898998995,42.2579290947321
"25413",258.427281117,-311.499752565,1,-80.4631510347027,42.2575481166333
"25414",259.527281117,-311.499752565,1,-80.4498123387412,42.2571655157185
"25415",260.627281117,-311.499752565,1,-80.4364738127308,42.2567812920169
"25416",261.727281117,-311.499752565,1,-80.4231354573876,42.2563954455577
"25417",262.827281117,-311.499752565,1,-80.4097972734276,42.2560079763702
"25418",263.927281117,-311.499752565,1,-80.3964592615665,42.2556188844839
"25419",265.027281117,-311.499752565,1,-80.3831214225202,42.2552281699283
"25420",266.127281117,-311.499752565,1,-80.3697837570044,42.2548358327331
"25421",267.227281117,-311.499752565,1,-80.3564462657349,42.2544418729282
"25422",268.327281117,-311.499752565,1,-80.3431089494272,42.2540462905434
"25423",269.427281117,-311.499752565,1,-80.329771808797,42.253649085609
"25424",270.527281117,-311.499752565,1,-80.3164348445598,42.253250258155
"25425",271.627281117,-311.499752565,1,-80.3030980574311,42.2528498082117
"25426",272.727281117,-311.499752565,1,-80.2897614481262,42.2524477358096
"25427",273.827281117,-311.499752565,1,-80.2764250173606,42.2520440409792
"25428",274.927281117,-311.499752565,1,-80.2630887658495,42.2516387237512
"25429",276.027281117,-311.499752565,1,-80.2497526943082,42.2512317841565
"25430",277.127281117,-311.499752565,1,-80.2364168034518,42.2508232222258
"25431",278.227281117,-311.499752565,1,-80.2230810939956,42.2504130379903
"25432",279.327281117,-311.499752565,1,-80.2097455666544,42.2500012314811
"25433",280.427281117,-311.499752565,1,-80.1964102221435,42.2495878027295
"25434",281.527281117,-311.499752565,1,-80.1830750611776,42.2491727517669
"25435",282.627281117,-311.499752565,1,-80.1697400844717,42.2487560786249
"25436",283.727281117,-311.499752565,1,-80.1564052927407,42.248337783335
"25437",284.827281117,-311.499752565,1,-80.1430706866992,42.2479178659291
"25438",285.927281117,-311.499752565,1,-80.129736267062,42.2474963264391
"25439",287.027281117,-311.499752565,1,-80.1164020345438,42.2470731648969
"25440",288.127281117,-311.499752565,1,-80.1030679898592,42.2466483813347
"25441",289.227281117,-311.499752565,1,-80.0897341337226,42.2462219757848
"25442",290.327281117,-311.499752565,1,-80.0764004668485,42.2457939482796
"25443",291.427281117,-311.499752565,1,-80.0630669899514,42.2453642988515
"25444",292.527281117,-311.499752565,1,-80.0497337037456,42.2449330275331
"25445",293.627281117,-311.499752565,1,-80.0364006089453,42.2445001343573
"25446",294.727281117,-311.499752565,1,-80.0230677062649,42.2440656193568
"25462",312.327281117,-311.499752565,1,-79.8097679742327,42.2368928384951
"25463",313.427281117,-311.499752565,1,-79.7964384468039,42.236430757623
"25649",138.527281117,-312.599752565,1,-81.9182051131364,42.2796300721277
"25650",139.627281117,-312.599752565,1,-81.9048543891431,42.2794245346483
"25651",140.727281117,-312.599752565,1,-81.8915037567352,42.2792173721855
"25655",145.127281117,-312.599752565,1,-81.8381021573604,42.2783724728188
"25656",146.227281117,-312.599752565,1,-81.8247519936818,42.2781571856786
"25657",147.327281117,-312.599752565,1,-81.8114019259095,42.2779402736517
"25658",148.427281117,-312.599752565,1,-81.7980519547636,42.2777217367546
"25659",149.527281117,-312.599752565,1,-81.7847020809641,42.2775015750039
"25660",150.627281117,-312.599752565,1,-81.7713523052309,42.2772797884164
"25661",151.727281117,-312.599752565,1,-81.7580026282841,42.2770563770091
"25662",152.827281117,-312.599752565,1,-81.7446530508437,42.2768313407988
"25663",153.927281117,-312.599752565,1,-81.7313035736294,42.2766046798029
"25664",155.027281117,-312.599752565,1,-81.7179541973612,42.2763763940385
"25665",156.127281117,-312.599752565,1,-81.7046049227589,42.276146483523
"25666",157.227281117,-312.599752565,1,-81.6912557505424,42.275914948274
"25667",158.327281117,-312.599752565,1,-81.6779066814313,42.2756817883091
"25668",159.427281117,-312.599752565,1,-81.6645577161455,42.2754470036461
"25669",160.527281117,-312.599752565,1,-81.6512088554047,42.2752105943028
"25670",161.627281117,-312.599752565,1,-81.6378600999285,42.2749725602972
"25671",162.727281117,-312.599752565,1,-81.6245114504365,42.2747329016476
"25672",163.827281117,-312.599752565,1,-81.6111629076485,42.2744916183721
"25673",164.927281117,-312.599752565,1,-81.5978144722838,42.2742487104891
"25674",166.027281117,-312.599752565,1,-81.5844661450622,42.2740041780172
"25675",167.127281117,-312.599752565,1,-81.571117926703,42.273758020975
"25676",168.227281117,-312.599752565,1,-81.5577698179258,42.2735102393811
"25677",169.327281117,-312.599752565,1,-81.54442181945,42.2732608332546
"25678",170.427281117,-312.599752565,1,-81.5310739319949,42.2730098026144
"25679",171.527281117,-312.599752565,1,-81.51772615628,42.2727571474795
"25680",172.627281117,-312.599752565,1,-81.5043784930245,42.2725028678693
"25681",173.727281117,-312.599752565,1,-81.4910309429477,42.2722469638031
"25682",174.827281117,-312.599752565,1,-81.477683506769,42.2719894353004
"25683",175.927281117,-312.599752565,1,-81.4643361852075,42.2717302823809
"25684",177.027281117,-312.599752565,1,-81.4509889789823,42.2714695050642
"25685",178.127281117,-312.599752565,1,-81.4376418888126,42.2712071033702
"25686",179.227281117,-312.599752565,1,-81.4242949154176,42.2709430773189
"25687",180.327281117,-312.599752565,1,-81.4109480595163,42.2706774269304
"25688",181.427281117,-312.599752565,1,-81.3976013218276,42.270410152225
"25689",182.527281117,-312.599752565,1,-81.3842547030707,42.2701412532229
"25690",183.627281117,-312.599752565,1,-81.3709082039644,42.2698707299448
"25691",184.727281117,-312.599752565,1,-81.3575618252276,42.269598582411
"25692",185.827281117,-312.599752565,1,-81.3442155675793,42.2693248106425
"25693",186.927281117,-312.599752565,1,-81.3308694317382,42.26904941466
"25694",188.027281117,-312.599752565,1,-81.3175234184231,42.2687723944845
"25695",189.127281117,-312.599752565,1,-81.3041775283529,42.2684937501371
"25696",190.227281117,-312.599752565,1,-81.2908317622462,42.268213481639
"25697",191.327281117,-312.599752565,1,-81.2774861208216,42.2679315890116
"25698",192.427281117,-312.599752565,1,-81.2641406047979,42.2676480722762
"25699",193.527281117,-312.599752565,1,-81.2507952148935,42.2673629314546
"25700",194.627281117,-312.599752565,1,-81.2374499518272,42.2670761665683
"25701",195.727281117,-312.599752565,1,-81.2241048163172,42.2667877776393
"25702",196.827281117,-312.599752565,1,-81.2107598090822,42.2664977646894
"25703",197.927281117,-312.599752565,1,-81.1974149308406,42.2662061277408
"25704",199.027281117,-312.599752565,1,-81.1840701823107,42.2659128668156
"25705",200.127281117,-312.599752565,1,-81.1707255642109,42.2656179819363
"25706",201.227281117,-312.599752565,1,-81.1573810772595,42.2653214731251
"25707",202.327281117,-312.599752565,1,-81.1440367221748,42.2650233404048
"25708",203.427281117,-312.599752565,1,-81.1306924996749,42.2647235837979
"25709",204.527281117,-312.599752565,1,-81.117348410478,42.2644222033273
"25710",205.627281117,-312.599752565,1,-81.1040044553023,42.2641191990159
"25711",206.727281117,-312.599752565,1,-81.0906606348658,42.2638145708869
"25712",207.827281117,-312.599752565,1,-81.0773169498867,42.2635083189633
"25713",208.927281117,-312.599752565,1,-81.0639734010828,42.2632004432684
"25714",210.027281117,-312.599752565,1,-81.0506299891722,42.2628909438259
"25715",211.127281117,-312.599752565,1,-81.0372867148727,42.262579820659
"25716",212.227281117,-312.599752565,1,-81.0239435789022,42.2622670737916
"25717",213.327281117,-312.599752565,1,-81.0106005819786,42.2619527032473
"25718",214.427281117,-312.599752565,1,-80.9972577248196,42.2616367090503
"25719",215.527281117,-312.599752565,1,-80.983915008143,42.2613190912244
"25720",216.627281117,-312.599752565,1,-80.9705724326664,42.2609998497939
"25721",217.727281117,-312.599752565,1,-80.9572299991075,42.2606789847831
"25722",218.827281117,-312.599752565,1,-80.9438877081839,42.2603564962163
"25723",219.927281117,-312.599752565,1,-80.930545560613,42.2600323841181
"25724",221.027281117,-312.599752565,1,-80.9172035571125,42.2597066485131
"25725",222.127281117,-312.599752565,1,-80.9038616983998,42.2593792894261
"25726",223.227281117,-312.599752565,1,-80.8905199851923,42.2590503068821
"25727",224.327281117,-312.599752565,1,-80.8771784182073,42.2587197009061
"25728",225.427281117,-312.599752565,1,-80.8638369981621,42.2583874715231
"25729",226.527281117,-312.599752565,1,-80.8504957257741,42.2580536187585
"25730",227.627281117,-312.599752565,1,-80.8371546017604,42.2577181426376
"25731",228.727281117,-312.599752565,1,-80.8238136268383,42.257381043186
"25732",229.827281117,-312.599752565,1,-80.8104728017247,42.2570423204294
"25733",230.927281117,-312.599752565,1,-80.7971321271369,42.2567019743934
"25734",232.027281117,-312.599752565,1,-80.7837916037919,42.256360005104
"25735",233.127281117,-312.599752565,1,-80.7704512324065,42.2560164125871
"25736",234.227281117,-312.599752565,1,-80.7571110136978,42.255671196869
"25737",235.327281117,-312.599752565,1,-80.7437709483826,42.2553243579757
"25738",236.427281117,-312.599752565,1,-80.7304310371778,42.2549758959338
"25739",237.527281117,-312.599752565,1,-80.7170912808,42.2546258107697
"25740",238.627281117,-312.599752565,1,-80.7037516799662,42.25427410251
"25741",239.727281117,-312.599752565,1,-80.6904122353928,42.2539207711815
"25742",240.827281117,-312.599752565,1,-80.6770729477967,42.2535658168111
"25743",241.927281117,-312.599752565,1,-80.6637338178942,42.2532092394256
"25744",243.027281117,-312.599752565,1,-80.6503948464021,42.2528510390523
"25745",244.127281117,-312.599752565,1,-80.6370560340366,42.2524912157184
"25746",245.227281117,-312.599752565,1,-80.6237173815144,42.2521297694511
"25747",246.327281117,-312.599752565,1,-80.6103788895516,42.2517667002781
"25748",247.427281117,-312.599752565,1,-80.5970405588647,42.2514020082268
"25749",248.527281117,-312.599752565,1,-80.58370239017,42.2510356933251
"25750",249.627281117,-312.599752565,1,-80.5703643841836,42.2506677556006
"25751",250.727281117,-312.599752565,1,-80.5570265416217,42.2502981950815
"25752",251.827281117,-312.599752565,1,-80.5436888632004,42.2499270117959
"25753",252.927281117,-312.599752565,1,-80.5303513496357,42.2495542057718
"25754",254.027281117,-312.599752565,1,-80.5170140016438,42.2491797770376
"25755",255.127281117,-312.599752565,1,-80.5036768199404,42.2488037256219
"25756",256.227281117,-312.599752565,1,-80.4903398052416,42.2484260515532
"25757",257.327281117,-312.599752565,1,-80.4770029582632,42.2480467548601
"25758",258.427281117,-312.599752565,1,-80.4636662797209,42.2476658355716
"25759",259.527281117,-312.599752565,1,-80.4503297703305,42.2472832937164
"25760",260.627281117,-312.599752565,1,-80.4369934308076,42.2468991293238
"25761",261.727281117,-312.599752565,1,-80.423657261868,42.2465133424229
"25762",262.827281117,-312.599752565,1,-80.4103212642271,42.246125933043
"25763",263.927281117,-312.599752565,1,-80.3969854386004,42.2457369012135
"25764",265.027281117,-312.599752565,1,-80.3836497857035,42.245346246964
"25765",266.127281117,-312.599752565,1,-80.3703143062518,42.2449539703243
"25766",267.227281117,-312.599752565,1,-80.3569790009605,42.2445600713239
"25767",268.327281117,-312.599752565,1,-80.343643870545,42.244164549993
"25768",269.427281117,-312.599752565,1,-80.3303089157206,42.2437674063614
"25769",270.527281117,-312.599752565,1,-80.3169741372023,42.2433686404595
"25770",271.627281117,-312.599752565,1,-80.3036395357053,42.2429682523175
"25771",272.727281117,-312.599752565,1,-80.2903051119446,42.2425662419658
"25772",273.827281117,-312.599752565,1,-80.2769708666354,42.2421626094349
"25773",274.927281117,-312.599752565,1,-80.2636368004925,42.2417573547555
"25774",276.027281117,-312.599752565,1,-80.2503029142308,42.2413504779583
"25775",277.127281117,-312.599752565,1,-80.2369692085651,42.2409419790743
"25776",278.227281117,-312.599752565,1,-80.2236356842103,42.2405318581345
"25777",279.327281117,-312.599752565,1,-80.210302341881,42.24012011517
"25778",280.427281117,-312.599752565,1,-80.196969182292,42.2397067502121
